index,TMDBid,desc,img,imgSmall,title,title,trailer,allGenres,duration
65,177572,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",/wURLf7FW0WYytXl9aeYu5dTbmAT.jpg,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,Big Hero 6,Big Hero 6,False,,102
66,2062,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,/npHNjldbeTHdKKw28bJKs7lzqzj.jpg,Ratatouille,Ratatouille,False,,111
67,301528,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,Toy Story 4,Toy Story 4,False,,100
68,863,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,/eVGu0zsezaSCuN67zgNhzjeNI9Z.jpg,Toy Story 2,Toy Story 2,False,,92
69,808,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/2at55O0N9cXwr5fW9bfM8WG5pAi.jpg,/dyhaB19AICF7TO7CK2aD6KfymnQ.jpg,Shrek,Shrek,False,,90
70,674,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,False,,157
71,571891,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",/6ufHj6uqyje1ogAlCvRB54hcGgn.jpg,/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,劇場版 ポケットモンスター ミュウツーの逆襲 EVOLUTION,Pokemon the Movie: Mewtwo Strikes Back - Evolution,False,,98
72,75258,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,/wBfvAZ9y5D2HjtHKiLiwsTxP8iu.jpg,/bnbzEKX9LgDuJ0VBGm5d60mKDaR.jpg,Secret of the Wings,Secret of the Wings,False,,92
73,585,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",/c7VbRPlev1bRfKvTxr98erw5T7B.jpg,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,"Monsters, Inc.","Monsters, Inc.",False,,92
74,8587,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,The Lion King,The Lion King,False,,89
75,14836,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,/gPMh5rsVrDDAYMDbTcz6Up1DQ4z.jpg,Coraline,Coraline,False,,100
76,18095,"Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.",/sLCN5b2WYsYkWMrMMCnRHGv1VEO.jpg,/vjqcrp7nQGUVkVWeJR3HUAj0AyR.jpg,ドラゴンボールGT 悟空外伝! 勇気の証しは四星球(スーシンチュウ),Dragon Ball GT: A Hero's Legacy,False,,45
77,118,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,False,,115
78,862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Toy Story,Toy Story,False,,81
79,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
80,106646,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/blbA7NEHARQOWy5i9VF5K2kHrPc.jpg,/pWHf4khOloNVfCxscsXFj3jj6gP.jpg,The Wolf of Wall Street,The Wolf of Wall Street,False,,180
81,47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,xXx: Return of Xander Cage,xXx: Return of Xander Cage,False,,107
82,207703,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/1ZIeGwD2lMlLMr4u6IIR302jqhD.jpg,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,Kingsman: The Secret Service,Kingsman: The Secret Service,False,,129
83,9702,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",/hUN8HJhcNpHOU0ldcaDG1dTsapR.jpg,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,Bound by Honor,Bound by Honor,False,,190
84,22803,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,/6zfLk86Hu5qjLiRs1Y7cGl1DtRm.jpg,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,Law Abiding Citizen,Law Abiding Citizen,False,,109
85,155,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/6fA9nie4ROlkyZAUlgKNjGNCbHG.jpg,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,The Dark Knight,The Dark Knight,False,,152
86,650,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,/6SnFa3qfCvh4aARg6y3UevKLROh.jpg,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,Boyz n the Hood,Boyz n the Hood,False,,112
87,49026,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",/rV8g8ATRPIwUHC1rKRXEXBjbclu.jpg,/85cWkCVftiVs0BVey6pxX8uNmLt.jpg,The Dark Knight Rises,The Dark Knight Rises,False,,165
88,238,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",/rSPw7tgCH9c6NqICZef4kZjFOQ5.jpg,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,The Godfather,The Godfather,False,,175
89,82675,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",/m4c1V53pQ4Z1Jk6rC0Ve3OTcWqW.jpg,/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,Taken 2,Taken 2,False,,91
90,23168,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",/owAe5rRStnX7ibVAPmza3NCXjCy.jpg,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,The Town,The Town,False,,125
91,324552,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,/kL99FVq572hNPfMyfQCT7tGFNeQ.jpg,John Wick: Chapter 2,John Wick: Chapter 2,False,,122
92,12153,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",/di47xqYMCYpjqwnqNlO17X5qXMX.jpg,/vZoe1YoM8QDn1OwB7OrKHqrz3NT.jpg,White Chicks,White Chicks,False,,109
93,52629,"Benjamin Garcia, Benny is deported from the United States. Back home and against a bleak picture, Benny gets involved in the drug business, in which he has for the first time in his life, a spectacular rise surrounded by money, women, violence and fun. But very soon he will discover that criminal life does not always keep its promises.",/bQObbnj0TY2Q1c55w78m1AN6VNX.jpg,/jeiBaHvMZhWtdWYyJGjYRhcW8ob.jpg,El Infierno,El Infierno,False,,145
94,11322,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",/za2MCwq5Trnwa2t5yXB4PvTjLtx.jpg,/ezFQaPf4cOEfsl39Me0gSV29d7V.jpg,Public Enemies,Public Enemies,False,,140
95,15092,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,/4K57Vd78y3pMsAAfOdZYATTqnL3.jpg,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,Crank: High Voltage,Crank: High Voltage,False,,96
96,276907,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",/xPq3LDgamUT1aKLTeGJk9ccwfwr.jpg,/4shf5Alq4KWCKqrAAQe0JGJHYp5.jpg,Legend,Legend,False,,132
